"stock_code","corp_code","company_name","induty_code"
"067770","00406727","세진티에스","26211"
"067830","00422895","세이브존I&C","47111"
"067850","00417963","바이나믹","59114"
"067900","00190756","와이엔텍","38220"
"067910","00398534","코크렙제1호기업구조조정부동산투자회사","68112"
"067920","00364847","이글루","639"
"067950","00394574","티이씨","292"
"067990","00449379","도이치모터스","451"
"068050","00397191","팬엔터테인먼트","59114"
"068060","00175650","케이씨더블류","68112"
"068100","00426828","케이웨더","291"
"068150","00394778","케이엔씨글로벌","424"
"068240","00523307","다원시스","2811"
"068270","00413046","셀트리온","21100"
"068290","00423690","삼성출판사","5811"
"068330","00385415","일신바이오","29171"
"068400","00201450","에스케이렌터카","76110"
"068420","00407975","엔터미디어","26"
"068630","00301486","에피밸리","2642"
"068760","00541349","셀트리온제약","212"
"068770","00238913","선우중공업","292"
"068790","00361594","DMS","292"
"068870","00423609","LG생명과학","21212"
"068930","00398808","디지털대성","855"
"068940","00308896","셀피글로벌","26293"
"069080","00405320","웹젠","5821"
"069110","00402989","유한코스메틱","20423"
"069140","00410997","누리플랜","25112"
"069260","00426086","티케이지휴켐스","2049"
"069330","00400121","유아이디","26211"
"069410","00415707","엔텔스","58221"
"069460","00428729","대호에이엘","24222"
"069470","00428792","제로원인터랙티브","63991"
"069510","00306719","에스텍","26529"
"069540","00367482","빛과전자","264"
"069620","00427483","대웅제약","212"
"069640","00357360","한세엠케이","4741"
"069730","00151298","DSR제강","24123"
"069920","00426068","엑시온그룹","479"
"069960","00428251","현대백화점","47111"
"070080","00430089","삼보오토","30"
"070300","00683007","엑스큐어","58222"
"070480","00446479","신비앤텍","29271"
"070540","00425360","코크렙제2호기업구조조정부동산투자회사","68112"
"070590","00470829","인티큐브","62010"
"070960","00365989","모나용평","55103"
"071050","00432102","한국금융지주","64992"
"071090","00435312","하이스틸","2413"
"071200","00435969","인피니트헬스케어","582"
"071280","00363486","로체시스템즈","292"
"071320","00159698","지역난방공사","35300"
"071360","00252375","나노하이텍","26211"
"071460","00300557","위니아","28519"
"071530","00416706","유에이블","15129"
"071660","00126593","에스에스씨피","2049"
"071670","00384887","에이테크솔루션","29293"
"071840","00158307","롯데하이마트","47320"
"071850","00302582","캐스텍코리아","303"
"071930","00183260","에이스하이텍","2629"
"071950","00210856","코아스","320"
"071970","00406046","HD현대마린엔진","29119"
"072020","00415327","중앙백신","211"
"072130","00416654","유엔젤","631"
"072430","00451116","아이레보","2599"
"072450","00436728","리얼티코리아제1호기업구조조정부동산투자","68112"
"072470","00359623","우리산업홀딩스","303"
"072520","00408956","제넨바이오","701"
"072530","00408585","나이스메탈","2611"
"072710","00459871","농심홀딩스","64992"
"072770","00583026","멤레이비티","620"
"072870","00422284","메가스터디","581"
"072950","00359261","빛샘전자","262"
"072990","00527464","에이치시티","72911"
"073010","00328191","케이에스피","29111"
"073070","00235147","에이팸","303"
"073110","00494218","엘엠에스","262"
"073130","00441872","인스프리트","58221"
"073190","00407771","듀오백","32091"
"073240","00481454","금호타이어","221"
"073470","00458915","유레스메리츠제1호","68112"
"073490","00462121","LIG아큐버","2642"
"073530","00459589","코크렙제3호CR리츠","68112"
"073540","00442561","에프알텍","2642"
"073560","00413417","우리손에프앤지","101"
"073570","00440712","리튬포어스","339"
"073640","00373021","테라사이언스","25929"
"073710","00493501","씨디네트웍스","631"
"073780","00321222","케이디세코","26"
"073930","00453752","제너시스템즈","58221"
"074000","00447982","에스지피엠","68112"
"074130","00302801","디아이디","26211"
"074140","00463050","엑스로드","26429"
"074150","00418476","엠제이비","42"
"074430","00466428","아미노로직스","211"
"074600","00468374","원익QnC","2312"
"074610","00469799","이엔플러스","29193"
"075130","00490179","플랜티넷","620"
"075180","00305668","새론오토모티브","303"
"075580","00415628","세진중공업","31114"
"075970","00472890","동국알앤에스","239"
"076080","00487546","웰크론한텍","411"
"076090","00475532","테이크시스템즈","29272"
"076170","00471989","지비에스","25933"
"076340","00321204","지에이이노더스","421"
"076610","00483735","해성옵틱스","273"
"076850","00465410","맥쿼리센트럴오피스기업구조조정부동산투자회사","68112"
"077280","00473400","한컴지엠디","582"
"077360","00471068","덕산하이메탈","261"
"077500","00414601","유니퀘스트","4659"
"077960","00451268","케이이엔지","29271"
"077970","00480455","STX엔진","29111"
"078000","00361488","텔코웨어","631"
"078020","00330424","LS증권","66121"
"078070","00411385","유비쿼스홀딩스","64992"
"078130","00104573","국일제지","179"
"078140","00442826","대봉엘에스","212"
"078150","00255275","HB테크놀러지","29272"
"078160","00453929","메디포스트","211"
"078340","00476498","컴투스","5821"
"078350","00488989","한양디지텍","2611"
"078420","00475286","동북아1호선박투자회사","71531"
"078520","00400857","에이블씨엔씨","20423"
"078590","00230814","휴림에이텍","303"
"078600","00177816","대주전자재료","2629"
"078610","00450728","도움","2642"
"078650","00477257","지나인제약","27301"
"078670","00537443","아구스","26"
"078700","00477372","신지소프트","58221"
"078780","00446460","아이디에스","262"
"078860","00543204","스테이지원엔터","591"
"078890","00441304","가온그룹","264"
"078930","00500254","GS","64992"
"078940","00501970","퀀타피아","464"
"079000","00455875","와토스코리아","22222"
"079160","00303873","CJ CGV","59141"
"079170","00202839","한창산업","24229"
"079190","00479705","케스피온","26422"
"079340","00480844","하이럭스","26211"
"079370","00442570","제우스","29271"
"079430","00300548","현대리바트","32029"
"079440","00176792","오렌지라이프생명보험","65110"
"079550","00503668","LIG디펜스앤에어로스페이스","25200"
"079560","00481223","시노펙스멤브레인","2629"
"079650","00130408","서산","23322"
"079660","00503899","사조해표","108"
"079810","00445160","APS이노베이션","289"
"079870","00363325","산양전기","2622"
"079900","00372129","전진건설로봇","292"
"079940","00506294","가비아","58221"
"079950","00409371","인베니아","29272"
"079960","00178790","동양이엔피","2811"
"079970","00596260","투비소프트","58221"
"079980","00362238","휴비스","20501"
"080000","00455981","에스엔유프리시젼","292"
"080010","00454399","이상네트웍스","4610"
"080030","00502474","동북아2호선박투자회사","71531"
"080140","00441298","디보스","26"
"080160","00456218","모두투어","75210"
"080180","00502793","아시아퍼시픽1호선박투자회사","76190"
"080220","00447487","제주반도체","2611"
"080410","00504357","동북아6호선박투자회사","71531"
"080420","00480048","모다이노칩","474"
"080440","00366793","에스제이케이","467"
"080470","00486370","성창오토텍","303"
"080520","00529815","오디텍","2612"
"080530","00308559","코디","204"
"080570","00508566","국제개발","41224"
"080580","00543107","오킨스전자","262"
"080720","00532855","한국유니온제약","212"
"080960","00505170","동북아3호선박투자회사","71531"
"080970","00505189","동북아4호선박투자회사","71531"
"080980","00505198","동북아5호선박투자회사","71531"
"081000","00508274","일진다이아","204"
"081090","00582054","씨모텍","2642"
"081150","00497631","티플랙스","242"
"081180","00406222","쎄크","291"
"081190","00505541","아시아퍼시픽2호선박투자회사","76190"
"081200","00505550","아시아퍼시픽3호선박투자회사","76190"
"081210","00505569","아시아퍼시픽4호선박투자회사","76190"
"081220","00481676","세미텍","2612"
"081500","00535773","엑스씨이","58221"
"081580","00364306","성우전자","2642"
"081660","00195229","미스토홀딩스","464"
"081930","00510534","아시아퍼시픽8호선박투자회사","76190"
"081940","00510914","아시아퍼시픽9호선박투자회사","76190"
"081970","00584362","케이엑스넥스지","58221"
"082110","00510215","동북아8호선박투자회사","71531"
"082210","00327396","옵트론텍","273"
"082220","00535719","프렉코","26422"
"082240","00512550","아시아퍼시픽5호선박투자회사","76190"
"082250","00512541","아시아퍼시픽6호선박투자회사","76190"
"082260","00512532","아시아퍼시픽7호선박투자회사","76190"
"082270","00492894","젬백스","29271"
"082390","00496003","피엘에이","26211"
"082640","00117267","동양생명","65110"
"082660","00442455","코스나인","204"
"082740","00361008","한화엔진","29111"
"082800","00533191","비보존 제약","212"
"082850","00369107","우리바이오","108"
"082920","00154718","비츠로셀","28201"
"082930","00525527","실리콘화일","2611"
"083120","00518873","동북아9호선박투자회사","71531"
"083160","00521956","현대경매부동산일호투자회사","64201"
"083310","00484682","엘오티베큠","29271"
"083350","00529310","동북아10호선박투자회사","761"
"083360","00529523","동북아11호선박투자회사","761"
"083370","00526447","동북아12호선박투자회사","761"
"083380","00526465","동북아13호선박투자회사","761"
"083390","00526474","동북아14호선박투자회사","761"
"083420","00454946","그린케미칼","20421"
"083450","00540863","GST","29271"
"083470","00475718","이엠앤아이","201"
"083500","00476036","에프엔에스테크","29272"
"083550","00242934","케이엠","139"
"083570","00533580","아시아퍼시픽10호선박투자회사","76190"
"083580","00533793","아시아퍼시픽11호선박투자회사","76190"
"083590","00533836","아시아퍼시픽12호선박투자회사","76190"
"083600","00533757","아시아퍼시픽13호선박투자회사","76190"
"083610","00533696","아시아퍼시픽14호선박투자회사","76190"
"083620","00533678","아시아퍼시픽15호선박투자회사","76190"
"083640","00475976","인콘","468"
"083650","00409788","비에이치아이","29176"
"083660","00406037","CSA 코스믹","204"
"083790","00407814","CG인바이츠","70113"
"083930","00442145","아바코","29272"
"084010","00113225","대한제강","2411"
"084110","00228059","휴온스글로벌","212"
"084160","00540784","골든브릿지더블유엠경매부동산일호투자회사","64209"
"084180","00243979","수성웹툰","29169"
"084240","00538497","동북아15호선박투자회사","71531"
"084370","00531014","유진테크","29271"
"084440","00531078","유비온","582"
"084450","00446831","세실","21100"
"084650","00545114","랩지노믹스","70113"
"084670","00540641","동양고속","49220"
"084680","00540605","이월드","331"
"084690","00539274","대상홀딩스","64992"
"084730","00438036","팅크웨어","264"
"084810","00507257","아이알디","29271"
"084850","00579980","아이티엠반도체","2629"
"084870","00409672","티비에이치글로벌","141"
"084990","00359395","헬릭스미스","70113"
